,Channel ID,Channel Name,Created,Description,Genre,Subscriber Count,Subscriber/Video,Video Count,View Count,Views/Subscriber,Views/Video,Comments/Upload,Comments/View,Days/Upload,Dislikes/Upload,Dislikes/View,Growth Rate,Likes/Upload,Likes/View,Views/Upload
136,UCj2_3eTETxbF_6cwilXONiQ,Benji | Vlogs und Lifestyle,2017-04-19,"Hi, toll dass du auf meinem Kanal gelandet bist. Stehst du auf Vlogs, Tutorials, Challenges und Lifestyle? Dann bist du hier bei mir genau richtig. Wenn dich das ...",Vlog,292,13.272727272727273,22,44988,154.06849315068493,2044.909090909091,18.347826086956523,3.492637502176342,16.3,12.304347826086957,1.1231389673305254,-1.582597492513375,53.21739130434783,7.7438564966351775,1955.7826086956522
137,UCe5hmQV-iSIhe5d0ZihcH3g,Bethany Struble Vlogs,2015-09-30,The daily life of a young mom.,Vlog,40891,55.63401360544218,735,8816113,215.60032770047198,11994.71156462585,24.34,0.7533906518831868,1.7,0.94,0.024459848527016638,-0.4555757801193571,151.8,4.403380397757894,3749.58
138,UCK8UOLzU8gbtjnaS8z6_fKQ,bibi's vlog,2017-02-18,Va multumesc pt 100 de abonati.,Vlog,191,191.0,1,12,0.06282722513089005,12.0,0.0,0.0,0.0,1.0,8.333333333333332,,2.0,16.666666666666664,12.0
139,UCOBdCPGpno6GInjpqOPTj2Q,BigNate Vlogs,2014-12-05,just a kid that has a dream of getting big . SUBSCRIBE AND LIKE AND COMMENT AND TURN ON THE BELL TO KNOW WHEN I UPLOAD.,Vlog,347,9.378378378378379,37,9847,28.377521613832855,266.13513513513516,9.210526315789474,4.671017813150527,8.4,2.8157894736842106,1.2354342296505987,-0.1397287574289556,16.236842105263158,9.219158487656257,258.3421052631579
140,UCvb_HppBylAAZMIf-Jf5zPA,Birofile - vlog o piwie,2014-01-31,"Vlog o piwie. Recenzje polskich i zagranicznych piw. Informacje piwne. Relacje z imprez, wywiady i reportaże.",Vlog,2464,3.705263157894737,665,455614,184.9082792207792,685.1338345864662,11.24,2.225533756238159,0.9,1.84,0.41004193899486846,-0.1457122492113092,43.24,8.748376236726308,536.38
141,UC02_cza7ePLPNj0WDMscLtg,Mangajo - Food Maniac,2018-05-08,,Food,4,4.0,1,25,6.25,25.0,0.0,0.0,0.0,0.0,0.0,,4.0,12.121212121212121,33.0
143,UCu5KdfHWvrKl8VvKoYfJJ7Q,มังแซ่บ - vegetarian food,2018-05-08,มาดามเม้าท์ เป็นเจ้าของเพจที่เกี่ยวกับความงามที่ชื่อ “Beauty Mouthsy” ที่มีตั...,Food,2,2.0,1,1009,504.5,1009.0,0.0,0.0,0.0,1.0,0.0945179584120983,,4.0,0.3780718336483932,1058.0
147,UCpqmQgMaFR8ZEF7F3OH7nHA,Asmr Food,2018-05-08,Hola soy nueva en esto de hacer videos me gusta mucho centir esa relagacion espero sea de su agrado.,Food,6,3.0,2,4,0.6666666666666666,2.0,0.0,0.0,0.3,0.0,0.0,-83.33333333333334,0.0,0.0,6.0
148,UCEPhiFvdmhsDWkrhw2TIwBw,Food,2018-05-08,,Food,2,2.0,1,28,14.0,28.0,1.0,3.3333333333333335,0.0,0.0,0.0,,2.0,6.666666666666667,30.0
151,UCH_az9ejUzMqJEav87H3bHQ,Bidyut & Archana's Homely Food,2018-05-07,,Food,6,2.0,3,100,16.666666666666668,33.333333333333336,0.0,0.0,0.3,0.0,0.0,-93.87936132465997,5.0,41.161048689138575,36.666666666666664
153,UCKTx_B5OY4y23UWx_VSg9Tg,Food recipe,2018-05-07,Welcome to my channel Hindi recipe ( 2nd name of my channel ),Food,2,0.6666666666666666,3,10,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,,1.6666666666666667,47.222222222222214,3.3333333333333335
154,UCHPr8v7MSDdqXUJEBRqGxSw,FOOD HUB,2018-05-07,Subscribe to the channel for more videos.,Food,1,1.0,1,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0
155,UC0C7_pOWc_WXh4dnErmv2AQ,Friends in Food,2018-05-07,"Friends in Food ha un volto. Mi presento, sono Ilaria. Ho 23 anni e amo il cibo, la cucina, le tradizioni ed i profumi della mia terra. Fin da piccola sono cresciuta ...",Food,3,1.5,2,11,3.6666666666666665,5.5,0.0,0.0,0.4,0.0,0.0,-55.55555555555556,1.0,18.75,6.0
156,UCkP3r8DzbyUp31dbQfqpq8g,Simply Food,2018-05-07,,Food,9,9.0,1,30,3.3333333333333335,30.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,31.0
160,UCRug90Y6HF7SGi_nFtBhbeQ,Guru food  factory,2018-05-07,,Food,7,2.3333333333333335,3,221,31.571428571428573,73.66666666666667,0.3333333333333333,0.18115942028985507,0.1,1.0,1.5527950310559007,-294.38405797101456,6.333333333333333,10.552104899930988,75.66666666666667
163,UCEygLI8K15Xp6tx_4xeB9DQ,food vlog and trend aris,2018-05-06,,Food,3,3.0,1,8,2.6666666666666665,8.0,0.0,0.0,0.0,0.0,0.0,,2.0,22.22222222222222,9.0
165,UCf4qSIcDIsIEqNUipRiNV8w,LetsLIVE: Journey of Food N Travel with Tanvi,2018-05-06,,Food,3,1.5,2,37,12.333333333333334,18.5,0.0,0.0,0.5,0.0,0.0,-47.272727272727266,3.5,22.666666666666664,18.5
168,UCq7QqQ8wieSJyZ9vAVyAGqg,Food طعام,2018-05-06,هاي اشتركو بقناتي هي عباره عن مقاطع اكل.,Food,3,1.0,3,16,5.333333333333333,5.333333333333333,1.0,9.09090909090909,0.6,0.0,0.0,-63.15789473684211,2.0,39.09090909090909,6.0
175,UCkODQNSe5rnASzOx18Mko1Q,Street Food,2018-05-06,"Street food: we tell you everything about street food specialties. Food trucks, Asian stalls, salad bars, hot dogs, kebabs ...: zoom in on the specialties of street ...",Food,3,1.0,3,21,7.0,7.0,0.0,0.0,0.7,0.0,0.0,-23.493118177503565,2.3333333333333335,37.61904761904762,7.0
180,UCgyOlIaGzdktk49j80r6lQQ,Food Smashers,2018-05-06,,Food,1,1.0,1,14,14.0,14.0,0.0,0.0,0.0,0.0,0.0,,3.0,21.428571428571427,14.0
181,UCtKsScD-Y0tYzvQ7ZfL2iYg,Wanna Food Challenge,2018-05-06,,Food,4,4.0,1,52,13.0,52.0,2.0,3.8461538461538463,0.0,0.0,0.0,,8.0,15.384615384615385,52.0
183,UCEwxC7j_7NcbboNgFJA6DjQ,ASMR food,2018-05-05,,Food,1,1.0,1,48,48.0,48.0,2.0,4.0,0.0,0.0,0.0,,4.0,8.0,50.0
184,UCdWxvKrTMGoTxZDSMfsmPSg,Antonio's Food Reviews,2018-05-05,The finest food here.,Food,2,1.0,2,11,5.5,5.5,1.5,28.333333333333332,0.0,1.0,18.333333333333336,,2.5,45.0,5.5
185,UCanQ61Hx91IHgp0BWkLJLCw,John food channel,2018-05-05,"Découvre mon culinaire créole à travers des défis culinaires, des court-métrage, des behind the scenes It's all about sharing our Créole cuisine with fun John ...",Food,3,3.0,1,36,12.0,36.0,1.0,2.7027027027027026,0.0,0.0,0.0,,2.0,5.405405405405405,37.0
186,UCm8jl8jiVAIEFwTGtYqQDUQ,FOOD HUB,2018-05-05,DESI FOODS FOR EVERYBODY.,Food,5,1.0,5,89,17.8,17.8,3.0,9.020310633213859,-0.0,0.0,0.0,,5.0,12.246117084826762,44.5
188,UCLvHhQXtQpgo-QroBInWEVw,Food & Travel,2018-05-05,,Food,2,2.0,1,14,7.0,14.0,0.0,0.0,0.0,0.0,0.0,,2.0,13.333333333333334,15.0
191,UC4n_hNzhalO7ypYYQQkpEVg,Baladna Food Industries,2015-01-18,Welcome to Baladna The Leading and Largest Dairy & Meat Producer in Qatar 100% Qatari farm and one of the largest livestock and dairy farm in GCC and the ...,Food,291,18.1875,16,34734,119.36082474226804,2170.875,0.875,0.03910786818697598,67.6,1.6875,0.5268018160700755,-0.12037969314169167,10.6875,0.7481451675659014,2169.5
192,UCv9RZoaHsJLovkXWBeHd6LQ,Gourmet Food 32,2014-07-26,,Food,7174,45.98717948717949,156,3534178,492.63702258154444,22654.98717948718,3.98,0.013482376187259542,10.1,5.44,0.017722037017696462,0.057766797380265876,80.38,0.3745286740783442,22999.1
193,UCwVIj-OqEjXNqKpItChRrMQ,Turkish Food Recipes,2013-12-09,"Hello, this is Aysenur Altan. I live in Istanbul. I have a Turkish Recipe channel with near 200 delicious Turkish classic and modern recipes. I own a food website ...",Food,29878,905.3939393939394,33,3275487,109.6287234754669,99257.18181818182,58.78787878787879,0.25215354590826256,47.9,33.27272727272727,0.04002836078919792,-0.22580549832934912,694.6060606060606,2.241550558665147,99262.66666666667
194,UC2gphCB0d2bJmlvEnLYk-pQ,"Cliffdoor24hours,LLC food delivery service",2014-04-28,,Food,1,0.06666666666666667,15,351,351.0,23.4,0.0,,72.2,0.0,,-1.8120595533593549,0.2,,23.4
195,UCdAOpK66vCxcFQDdfgrC30w,THÁNH hài food,2018-02-14,Ngửng vieo bổ ích nhất.,Food,8,0.8,10,152,19.0,15.2,1.0,7.626262626262625,0.2,0.0,0.0,-18.768768768768773,0.2,2.777777777777778,15.1
196,UCtyJ0Tu2-ZcJYo7djjpx9pA,Street Yummy Food,2017-02-24,,Food,38350,105.64738292011019,363,11037506,287.8098044328553,30406.35261707989,22.54,0.18789433126893165,2.5,20.0,0.17969388728716265,0.7697290373050365,433.92,2.6812567986185245,15676.18
198,UCkZm0zARJlCfxaQ7R-GoXVw,India Gate Foods,2015-10-27,India Gate Foods' Official YouTube Channel.,Food,841,8.494949494949495,99,1902172,2261.7978596908442,19213.858585858587,0.38,0.1873126442065452,3.5,0.82,0.0537312122901511,-15.252362050751959,3.12,0.9003218172360307,22932.26
200,UC5YgtEt1Czt_bULZavK2n0w,Indiechine Food Blog,2014-09-02,Indiechine is a New York-based Vietnamese cooking & lifestyle blog by Linh Nguyen. Visit us at indiechine.com for recipes and photos.,Food,1276,31.121951219512194,41,286569,224.58385579937305,6989.487804878048,4.7317073170731705,0.21593749696034661,17.7,3.3902439024390243,0.02503250166347663,0.03937745347978765,54.78048780487805,1.8113416414244632,6992.195121951219
201,UC7ALdzkbQNRQKHwJxV2a5gQ,Food Talkies,2015-08-19,"Welcome To Food Talkies - the one stop destination for all you foodies. Indulge the foodie within with delicious updates. A channel which is for the foodie, of the ...",Food,72762,228.81132075471697,318,26770825,367.9231604408895,84184.98427672956,5.72,0.43594023813397437,6.1,6.08,0.19632273489267352,2.3735261281335305,43.7,2.4823897829085015,8141.96
202,UCReFofnNi3NzpZX0Lf2EtpA,Indian Food Interest,2016-08-14,The Channel is all about classic indian culinary dishes made at home. Love to cook the traditional recipes by our elders....Recreate your favourite Indian style ...,Food,11936,113.67619047619047,105,2467349,206.71489611260054,23498.561904761904,5.12,0.18535414868613598,6.4,4.34,0.08742634349324532,-0.30864490835724034,63.92,1.5532296998934998,7122.76
203,UCTjFe3ZbmeCDM-uDfUk3YrQ,Fusion Food Blog,2013-03-18,"All my videos are in 4K! Thanks for visiting my cooking & travel channel. I'm Yi (翼), a home cook and hobby baker. I enjoy both eating & cooking. Sichuan/ ...",Food,3963,11.936746987951807,332,488271,123.20741862225587,1470.69578313253,5.08,2.629554438856949,4.3,0.42,0.1686999090070368,-2.3263025659924788,12.56,5.991151359328927,403.48
204,UCO9s2_k1KMrGFU9SdpybE3Q,Fields Food,2015-01-11,まだ誰も知らないような名作シューターの紹介に情熱を注いでいます。 たまには有名なゲームや闇ゲーを紹介してたりもします。 BF4より本格的に...,Food,83147,569.5,146,14815785,178.18784802819104,101477.97945205479,484.46,0.5191894390946149,3.5,70.78,0.05833808899854095,-0.017692883047225983,1266.38,1.3176009830811797,110072.86
205,UCrrixaOr-bEIxIP_J1UUnsg,Food Matters,2008-02-14,,Food,29113,217.26119402985074,134,7420831,254.89750283378558,55379.335820895525,0.86,0.07060430945800014,12.2,0.54,0.057975166326303756,-0.15695979800775403,18.94,1.6307006691285475,2006.1
206,UCdAJ8KfAtung_t6tchJjLcw,Love Food Hate Waste,2013-03-04,"It's surprising how much of our food ends up in the bin. 15% of the food we buy to eat at home ends up in the bin, that's food that costs us money but that takes its ...",Food,396,4.125,96,64379,162.57323232323233,670.6145833333334,0.06,0.02885157472858977,25.3,0.1,0.05243040716777356,0.2436288494722627,2.8,1.5431657927387354,451.64
207,UCjmgsNpNcIGjOx_v94MIzrw,United Natural Foods,2011-11-29,"UNFI is the leading independent national distributor of natural, organic and specialty foods and related products in the United States.",Food,1172,3.880794701986755,302,400885,342.05204778156997,1327.4337748344371,0.36,0.1861833268551628,23.6,0.08,0.025137844655434713,0.04194366915991245,1.96,0.5683646513435318,472.76
208,UCDgZ-saVJWUxqbLQPPh-oNA,My Basil Leaf-Vietnamese-Asian And American Comfort Food Recipes,2011-09-16,Vietnamese Food Recipes-Asian and American Comfort Food Recipes. We teach you step-by-step how to make a great meal for your self or family. Our website ...,Food,70018,198.91477272727272,352,12279389,175.37474649375875,34884.62784090909,29.98,0.694958671868418,14.6,5.24,0.06001810796539584,-0.1785377385007805,257.24,4.06263380508696,11033.82
209,UCHcQXvjwLuFu6LVfYdaRsOQ,Whitfield's Food Revue,2009-12-16,"Life is short. Eat hard! Join Jenn & Nicholas AKA the ""Whitfields"" on their foodventures. Fast food reviews, copycat recipes, original recipes, eating challenges, ...",Food,7829,15.084778420038536,519,1569904,200.52420487929493,3024.863198458574,38.0,3.3671716085407666,2.2,2.32,0.1512790918372425,-0.5426557369453369,77.72,8.925268095264821,1512.12
210,UCCA_W8LEsyh1LP7HC9Vwwvw,Foo-Food.com,2014-01-19,"Foo-Food.com® is an innovative culinary media production company that produces videos that capture your imagination and delight your senses, filling you up ...",Food,1322,9.244755244755245,143,286305,216.5695915279879,2002.1328671328672,0.16,0.12750825501651003,7.3,0.1,0.20430920670977826,-0.7160854103255259,4.38,4.528319060161568,137.04
211,UCH8MPnIk3j-EESyOdUrjeGA,Ploy's Food Diary,2017-10-04,"IG: nichaploii FB: Ploy's Food Diary หรือ Ploy Natnicha B. Eat,Cook,Activities,Diary,Lifestyle ของ พลอยMasterchefTH.",Food,56435,1946.0344827586207,29,1649957,29.236413573137238,56895.06896551724,60.6,0.16119774420989977,7.0,18.566666666666666,0.027717906336555187,2.474616243132053,625.6,1.4044738958037861,55024.066666666666
212,UChnyRwo1OGPANalw1IgbViQ,Cook & Taste Food,2017-11-27,Cooking & Taste Food Channel.,Food,1,0.5,2,11,11.0,5.5,0.0,0.0,0.0,0.0,0.0,-624.9999999999999,1.0,22.916666666666664,5.5
213,UCNZ7xB6HQ30FeUk39xEghkA,food corner,2016-06-29,,Food,1,0.5,2,4,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0
214,UCKKDPrTVNzxA6hdsBWVfSFQ,Taste of Asian Food,2016-04-07,"My name is KP Kwan. Taste of Asian food is about my recipes, my experience and culinary skills that I gained from my hard work. Whenever I am free, ...",Food,10467,161.03076923076924,65,1039607,99.32234642208847,15993.953846153847,13.3,0.23815418760504745,12.3,14.24,0.06222711364745093,-2.8049646414413494,176.66,1.9989915747970939,19312.12
216,UCznAVGW0rciFfbJzDkgBybg,Chai Bisket Food,2017-06-30,All about Foodies!,Food,28535,594.4791666666666,48,2371613,83.1124233397582,49408.604166666664,34.6875,0.09668404890447951,4.9,21.479166666666668,0.053784811389237484,-0.18824174359668255,580.9375,1.2713934153496877,49430.375
217,UCUGOWbsjRAOxj5bRzT8pw7g,Street Food Videos,2015-02-06,Street food around the world - Street Food 2015 - Breakfast Foods - Market Street - My channel is dedicated to interesting thing one can see travelling around the ...,Food,153044,2782.6181818181817,55,58027147,379.15336112490525,1055039.0363636364,150.56,0.03613571917292372,20.0,464.68,0.06202875069743075,-0.07547594760169382,1660.48,0.7861641050050199,716838.64
218,UCNBHDEB2Edtun0HfRPkU8YQ,Traditional Foods,2016-09-07,TRADITIONAL FOODS.,Food,105894,187.42300884955753,565,19364031,182.86240013598504,34272.62123893805,20.24,0.06991515243068504,1.2,60.66,0.13340236698202806,-1.4107502317292944,376.8,0.6956549396727689,67234.28
219,UCu8b1QTb7ET6xec8pnf-ofQ,Food Storage and Survival,2011-10-24,"Want to get prepared? At Food Storage and Survival, you'll find preparedness, food storage, and survival related projects, product reviews, and information.",Food,5468,59.43478260869565,92,564384,103.21580102414045,6134.608695652174,13.16,1.8806058791770015,14.2,2.3,0.08831503263822313,-0.4687936723307012,61.4,5.251385650531958,3924.2
221,UCjlYp_TA_klCwIF41szVR2g,40 Thai Street Food Recipes,2015-04-17,"Thailand Foundation with The Ministry of Foreign Affairs, ThaiBev, Chang, and ONE BANGKOK proudly present you ""40 Thai Street Food Recipes as ...",Food,141,4.862068965517241,29,9090,64.46808510638297,313.44827586206895,0.18518518518518517,0.05007977777787563,4.8,0.0,0.0,-0.570441464241011,3.0,0.6047121784447073,335.5925925925926
222,UCGapqhOTrAJ__-nhZUMjyJw,Uzo's Food Labs,2014-06-03,Welcome to the Official YouTube Channel of Uzo's Food Labs. Uzo's Food Labs is a growing food and home entertainment company that offers a wide range of ...,Food,1432,32.54545454545455,44,96910,67.67458100558659,2202.5,2.840909090909091,2.1415998982498228,28.6,1.9318181818181819,0.03374976969598517,-0.251740282710094,18.931818181818183,5.136796748492412,2201.8636363636365
223,UClVaTk3qfqLti9p_qlV-MjQ,Authentic World Food,2013-11-03,"Food and travel vlog / Youtube channel with authentic video recipes from the countries I traveled to - India, Sri Lanka, Vietnam, Thailand, Indonesia, Malaysia, ...",Food,14308,223.5625,64,3944038,275.6526418786693,61625.59375,31.7,0.17187664055657398,22.0,21.14,0.024317551760990277,-0.0693904121721537,187.46,0.6301918162703849,70800.8
224,UC33nKYDLIdrTETOWPtSoUPw,Iceland Foods,2010-03-15,"We're First for Frozen Iceland are the frozen food experts delivering meal solutions for busy, value conscious people across the UK. When it comes to filling your ...",Food,2570,11.473214285714286,224,6757716,2629.4614785992217,30168.375,6.02,0.06670052409975157,6.2,3.06,0.06269002838053711,-9.915532420224618,47.04,0.5535381235702391,10070.46
225,UCtu8MkufmVgxS8_Ocl7mMig,Food and Agriculture Organization of the United Nations,2007-11-07,"The FAO of the UN leads international efforts to defeat hunger. Serving both developed and developing countries, FAO acts as a neutral forum where all nations ...",Food,27452,5.379580638839898,5103,5225326,190.34409150517266,1023.9713893787967,0.0,0.0,0.4,0.0,0.0,-5.875630613004819,0.0,0.0,68.34
226,UCxAA9ahj7jAiJyJtkKRhDVw,The Food Channel,2006-10-06,"The Food Channel is a trend watching, recipe developing, foodie documentary-producing, digital content creating website dedicated to finding out what's ...",Food,9710,6.180776575429663,1571,3174472,326.92811534500515,2020.6696371737746,0.16,0.1760718670100333,0.7,0.06,0.08148850938224751,3.2556829752188556,1.44,2.1058026554456055,107.36
227,UC2gMHaUekvep04RswSNVccQ,Food Some,2017-02-25,"Hi this is Munmun,Passionate chef,if u like my cooking style then do Subscribe my channel nd keep sharing my videos wd ur friends, relatives.",Food,119758,849.3475177304964,141,10097268,84.31393309841513,71611.82978723405,6.54,0.5350285242428988,1.8,16.6,0.1966851845354889,52.5110965966049,119.22,3.163369124081018,11196.88
228,UC_giJ3xlEL9jUF1YfJdzzuQ,USFoodandDrugAdmin,2007-09-06,"The FDA is responsible for protecting the public health by assuring the safety, efficacy, and security of human and veterinary drugs, biological products, medical ...",Food,21761,40.82739212007505,533,5024822,230.90951702587196,9427.43339587242,0.0,0.0,3.7,0.0,0.0,-2.5592554387149526,0.0,0.0,3152.86
229,UC8HsUirjlHv67RCKa8MeHmQ,World Food Traveler,2016-09-20,,Food,22099,424.9807692307692,52,7565958,342.3665324222815,145499.1923076923,12.34,0.020662773646097473,9.9,4.26,0.04908152681338321,-1.2761024304310653,75.84,0.7212979464955135,80633.04
230,UCmff8vgvOufBPCXIqCFP30w,Canada Agriculture and Food Museum,2010-10-07,"The Canada Agriculture and Food Museum is living proof of the ""Green Capital"". In fact, Ottawa is the only world Capital that has a working farm at its heart.",Food,281,3.6973684210526314,76,181653,646.4519572953736,2390.1710526315787,0.4,0.019887020068519654,21.2,0.18,0.01042349950114264,10.117475373457891,2.94,0.5845234367096466,3107.28
232,UCD9uXCuhtqhOpzYOAft75Wg,Linda Klinton,2013-08-09,"LIFESTYLE ♥ VLOGS ♥ FASHION ♥ FOOD Hi, and welcome to my channel. This is a lifestyle channel. Just lifestyle, vlogs, fashion and food. Most handbags ;) .",Food,986,6.08641975308642,162,170355,172.7738336713996,1051.5740740740741,10.96,9.252474377790417,3.1,0.58,0.44179599585974416,1.3921904664723572,10.22,9.337276059720955,154.78
233,UCttjrp4Gj95DM4SQGpeDtvQ,Black Berry Beauty Academy,2009-09-25,"Thank you so much for visiting my channel. My name is Nubia I, The Raw Food Goddess, The Womb Priestess and The Holistic Practitioner. I started this ...",Food,33742,276.57377049180326,122,76211,2.2586390848201057,624.6803278688525,8.84,1.5287223340682123,1.0,0.34,0.07291967394098019,-0.8179430551280059,37.2,7.1944409157498,506.38
234,UCBw-O03uDfDWqndDtFParWA,Desi Food Recipes,2017-05-23,"Desi Food Recipes We cook traditional Indian food in ambience of our native, all our recipes is made by our Grandmother ( Dadi , Aai ) everyone loves her food.",Food,32819,586.0535714285714,56,4768836,145.30716962735002,85157.78571428571,37.1,0.14945953893215885,6.0,53.38,0.0817812310598378,-0.5955816627544823,563.9,1.2598888471320793,73277.4
235,UCoJBWTDaGwzW5KFO6i59fMQ,Life of Natural Foods,2017-01-01,"Welcome to Life of Natural Foods Channel, It is the most popular village food factory in Cambodia. In here you will see the Khmer People live in the country side.",Food,69403,1577.340909090909,44,18767261,270.409939051626,426528.6590909091,117.04545454545455,0.1530872494419761,10.4,314.5681818181818,0.08206743860949846,0.20996154265434194,868.1818181818181,0.5113407717059704,426590.88636363635
236,UCVCdWZl5JLAnjwi2M7ODFhg,"Food, Travel, Fun and Me",2014-07-13,"Travel the world with us, We travel not to Escape Life but for Life not to Escape Us. You don't need magic to disappear, All you need is a Destination. If you love ...",Food,44666,88.79920477137176,503,8941757,200.19157748623113,17776.852882703777,0.56,0.1725124134665685,1.1,0.96,0.11820474170093916,-11.284814578587548,4.98,1.7693812956328374,877.34
237,UCC6Q3DF77CSSmToRfVA-dyg,Street Food And Travel,2012-12-09,"My channel will be about Street Food and Travel in Vietnam. I'm James Tran, my background is IT. I like cooking, and ride my Minsk conquer stretch of road and ...",Food,24313,52.17381974248927,466,12449090,512.0343026364496,26714.78540772532,5.44,0.07074175025667781,2.0,7.14,0.09365139097034665,4.36594726925622,46.6,0.6183043461333778,10236.78
238,UCh2D2ss44sKdb6l7iGU7eLg,The Whole Food Plant Based Cooking Show,2015-01-30,The Whole Food Plant Based Cooking Show is a friendly step-by-step guide to home cooking plant based vegan recipes based on the leading nutritional ...,Food,70563,698.6435643564356,101,2358800,33.42828394484361,23354.455445544554,76.58,0.5522853819589301,5.9,14.34,0.07036960317638269,-0.385019004997418,785.94,4.9965753909368615,22867.48
239,UClE2pnTDfDwsbUnawJ7tl6Q,Food for Dude,2007-12-17,,Food,9661,34.75179856115108,278,7231232,748.4972570127316,26011.625899280574,4.94,4.1761927499046205,3.1,0.24,0.1733503051809563,-0.17704552221127015,5.14,5.5389042938775,112.48
240,UC5k07a2HH3AQcJEr0MzHNpA,طبخ و جمال مع حفيظة food & beauty with hafida,2018-03-07,قناة تهتم بكل ما يخص المرأة. طبخ..وصفات تجميلية..حيل منزلية.. مناقشات في مواضيع مهمة....كل ما تحتاجينه سيدتي...,Food,304,10.482758620689655,29,2046,6.730263157894737,70.55172413793103,10.275862068965518,14.990887373467066,1.7,0.0,0.0,1.5999192291411308,10.827586206896552,16.944895725968266,68.86206896551724
241,UCbqPl6NoyZjBj1oS4eKUWCg,2016 Food Fight,2015-10-03,,Food,17,1.2142857142857142,14,3483,204.88235294117646,248.78571428571428,0.07142857142857142,0.025974025974025976,15.9,0.0,0.0,-0.15371158022563364,1.2857142857142858,0.5228836085649886,247.85714285714286
242,UCTxelqq5cf2CoKO5v3nkH9Q,2018 Food Fight,2017-10-16,"Join us May 4-6, 2018 at the Dulles Expo Center in Chantilly, VA for 2018 Food Fight. Registration will open March 1, 2018 at 2018foodfight.com. #2018foodfight ...",Food,11,1.8333333333333333,6,921,83.72727272727273,153.5,0.0,0.0,30.2,0.0,0.0,-2.737615973668779,0.8333333333333334,1.7639688181749793,153.16666666666666
244,UC6RAYvJaURdIYBQ6V5Rwn3g,4oureign Food,2018-03-14,I am here to share my knowledge with you. I have learned about implementing a more natural lifestyle and ways to heal from the inside to get a better flow of ...,Food,1,0.16666666666666666,6,24,24.0,4.0,0.5,2.272727272727273,1.4,0.0,0.0,-32.46753246753247,0.5,25.0,12.0
245,UC0nY6oFOiKp1_Z65qmlo0sA,a Wildflower Life - Healthy Food & Lifestyle,2012-05-02,"I have a passion for healthy living, and through this channel I hope to share and inspire others with my passion. On my channel you will find healthy (mostly ...",Food,29954,123.26748971193416,243,3042016,101.55625292114576,12518.584362139918,11.18,0.8737946251540488,6.4,1.48,0.10540215881700063,-0.4287147922873284,93.6,6.680697172297304,1729.32
246,UC21xilY-wGpbEZm51D8xy4A,Aaron’s Food Review,2017-03-28,,Food,6,6.0,1,30,5.0,30.0,7.0,22.58064516129032,0.0,0.0,0.0,,2.0,6.451612903225806,31.0
247,UCetpPamYKaStbwC85uFELpg,Aaron's Food Adventures,2012-08-03,I am a food/drink reviewer who may turn into a food challenge warrior and a spicochistic nutcase. I embrace pain. DISCLAIMER: I do not recommend that anyone ...,Food,31271,45.51819505094614,687,7468794,238.8409069105561,10871.606986899564,11.68,1.1661356272695467,3.5,2.74,0.2359625517019865,-0.45263239788360454,73.34,7.540164354695975,1143.62
248,UC1tl5jMf9ub3PbTN-Ui61QQ,Abeego | Keep Food Alive,2014-05-30,The Reusable Beeswax Wrap that Breathes Abeego picks up where the peel leaves off. Our beeswax wrap protects food from air and moisture and lets it ...,Food,146,8.11111111111111,18,91046,623.6027397260274,5058.111111111111,0.2777777777777778,0.037658902546732126,60.1,0.1111111111111111,0.004119803897334486,1.1669285166747154,4.722222222222222,0.6470343162082474,5062.222222222223
250,UC6shp0WSXLD_0SufXwKWpkQ,Addiction Pet Foods,2014-06-05,"Addiction Pet Foods is dedicated to producing the highest quality, holistic food for your furry best friend. Return the gift of unconditional love with a nutritious diet ...",Food,15,1.875,8,5493,366.2,686.625,0.0,0.0,0.0,0.125,0.025879917184265012,14.705693479405607,1.125,0.16030357574817225,683.75
251,UCdf63FXOD_6DJRGNmWWo7oQ,Aeri's Kitchen,2008-03-26,"Hi *^^* Welcome to Aeri's Kitchen. I'm Aeri. Through this channel, I want to share delicious food with you, especially Korean food. I hope you can experience ...",Food,165426,795.3173076923077,208,14148187,85.5257758756181,68020.12980769231,85.72,0.9099535163570136,11.0,7.24,0.042623865075633635,-0.016491850265703715,815.22,5.188098240612097,19898.94
254,UCaIbw5Y9qGgTOKAoJW0--UQ,Algeria Food Bank,2016-06-09,"Algerian Food Bank est la première banque alimentaire de l'histoire de l'Algérie. Initié par l'association SIDRA le 05 juillet 2013, notre projet est à but non ...",Food,31,0.9393939393939394,33,4029,129.96774193548387,122.0909090909091,0.09090909090909091,0.030523710645472386,13.5,0.0,0.0,-0.41812969656435384,1.393939393939394,1.4032824071982726,121.81818181818181
256,UCjRbcOrdH4KoLZHZmcUqixA,All Day I Dream About Food,2012-05-06,"The best low carb, gluten-free and grain-free recipes. Don't miss out on dessert on your low carb or keto diet!",Food,2997,45.40909090909091,66,318393,106.23723723723724,4824.136363636364,5.18,0.20562142593158725,9.1,0.86,0.0162505865509398,-3.871790737972219,49.36,1.738839929066724,4452.0
